ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
22602,44,92,2024-12-11 00:00:00,4,Online,999526
22603,639,95,2025-02-22 00:00:00,4,Online,748472
22604,504,75,2025-03-17 00:00:00,2,Loja Física,106615
22605,978,28,2025-09-04 00:00:00,3,Loja Física,1493577
22606,495,29,2024-10-14 00:00:00,2,Online,1046568
22607,99,95,2025-09-18 00:00:00,1,Online,187118
22608,463,47,2025-01-18 00:00:00,3,Online,1072926
22609,530,96,2025-09-20 00:00:00,3,Loja Física,128514
22610,789,24,2024-10-15 00:00:00,1,Online,482582
22611,19,90,2024-11-04 00:00:00,3,Online,980494
22612,835,15,2025-07-29 00:00:00,1,Loja Física,31413
22613,719,27,2024-12-09 00:00:00,3,Loja Física,352959
22614,140,78,2025-07-28 00:00:00,2,Online,885256
22615,522,52,2024-12-14 00:00:00,2,Loja Física,718469
22616,757,75,2025-07-13 00:00:00,1,Loja Física,53307
22617,474,100,2025-09-18 00:00:00,4,Loja Física,4000
22618,727,41,2025-02-17 00:00:00,1,Loja Física,278707
22619,749,100,2024-10-07 00:00:00,2,Loja Física,2000
22620,444,32,2025-06-30 00:00:00,2,Loja Física,745991
22621,462,49,2025-04-11 00:00:00,1,Loja Física,99774
22622,631,35,2024-11-05 00:00:00,2,Loja Física,46567
22623,610,46,2024-12-24 00:00:00,1,Loja Física,9310
22624,975,18,2025-01-20 00:00:00,1,Online,226724
22625,186,29,2025-04-02 00:00:00,1,Loja Física,523284
22626,128,83,2025-09-06 00:00:00,1,Online,10636
22627,415,63,2025-06-20 00:00:00,4,Online,1061232
22628,987,88,2025-07-03 00:00:00,3,Online,76588
22629,964,92,2025-01-31 00:00:00,1,Loja Física,249881
22630,964,17,2025-09-27 00:00:00,2,Loja Física,773902
22631,383,16,2025-08-03 00:00:00,3,Online,1535569
22632,721,76,2025-07-27 00:00:00,3,Loja Física,940672
22633,535,50,2024-10-11 00:00:00,1,Loja Física,355518
22634,767,77,2025-03-04 00:00:00,3,Loja Física,1385874
22635,161,18,2025-05-16 00:00:00,1,Online,226724
22636,981,90,2025-01-18 00:00:00,1,Loja Física,326831
22637,641,48,2025-02-17 00:00:00,1,Loja Física,313281
22638,309,63,2025-06-16 00:00:00,1,Loja Física,265308
22639,529,83,2025-01-03 00:00:00,3,Online,31908
22640,819,66,2025-01-06 00:00:00,1,Online,301039
22641,594,12,2024-10-19 00:00:00,2,Loja Física,632122
22642,801,80,2025-03-19 00:00:00,3,Loja Física,377361
22643,683,46,2025-09-12 00:00:00,4,Loja Física,37240
22644,284,87,2025-07-09 00:00:00,2,Online,997294
22645,499,67,2024-10-07 00:00:00,4,Online,624174
22646,799,65,2025-05-10 00:00:00,2,Online,21488
22647,459,51,2025-05-29 00:00:00,2,Loja Física,466068
22648,541,47,2025-05-18 00:00:00,3,Loja Física,1072926
22649,962,58,2025-03-30 00:00:00,1,Online,364694
22650,232,99,2025-01-16 00:00:00,3,Online,1283244
22651,565,38,2025-07-26 00:00:00,4,Online,77132
22652,615,38,2025-06-11 00:00:00,1,Online,19283
22653,722,77,2024-10-17 00:00:00,2,Online,923916
22654,433,73,2025-06-08 00:00:00,2,Loja Física,58602
22655,813,54,2025-09-27 00:00:00,1,Loja Física,96302
22656,149,11,2025-04-07 00:00:00,3,Online,858192
22657,68,43,2024-12-26 00:00:00,3,Loja Física,1117798
22658,305,52,2024-11-06 00:00:00,1,Online,359234
22659,921,1,2025-07-17 00:00:00,4,Online,76583
22660,246,61,2025-04-09 00:00:00,3,Online,1563663
22661,132,56,2025-03-19 00:00:00,2,Loja Física,827501
22662,580,37,2024-10-10 00:00:00,3,Online,102597
22663,550,60,2025-07-05 00:00:00,4,Online,1787767
22664,81,40,2025-07-31 00:00:00,4,Loja Física,410252
22665,53,58,2025-09-04 00:00:00,1,Loja Física,364694
22666,946,71,2025-07-03 00:00:00,1,Loja Física,193518
22667,407,32,2024-12-15 00:00:00,4,Online,1491982
22668,179,23,2025-06-10 00:00:00,2,Online,929618
22669,361,39,2025-04-16 00:00:00,2,Loja Física,1000323
22670,335,49,2025-08-11 00:00:00,4,Loja Física,399098
22671,45,44,2025-01-05 00:00:00,2,Online,655666
22672,227,63,2024-11-15 00:00:00,2,Online,530616
22673,152,94,2025-04-17 00:00:00,4,Loja Física,162292
22674,92,7,2025-05-19 00:00:00,3,Loja Física,1150584
22675,465,60,2024-10-02 00:00:00,4,Loja Física,1787767
22676,458,67,2025-09-10 00:00:00,3,Online,46813
22677,191,25,2025-05-29 00:00:00,2,Online,367749
22678,906,85,2025-03-11 00:00:00,4,Loja Física,60158
22679,815,5,2025-01-09 00:00:00,4,Online,1592419
22680,524,27,2025-02-18 00:00:00,3,Loja Física,352959
22681,912,35,2025-04-17 00:00:00,2,Online,46567
22682,534,68,2024-11-20 00:00:00,3,Loja Física,1384323
22683,419,26,2025-07-21 00:00:00,1,Loja Física,31242
22684,562,30,2025-07-28 00:00:00,1,Loja Física,328259
22685,615,56,2025-09-15 00:00:00,3,Online,1241252
22686,655,66,2025-06-20 00:00:00,2,Loja Física,602078
22687,825,36,2025-04-24 00:00:00,1,Online,346462
22688,204,53,2024-12-04 00:00:00,1,Online,467011
22689,370,27,2025-05-14 00:00:00,2,Loja Física,235306
22690,398,53,2025-09-14 00:00:00,2,Loja Física,934022
22691,861,43,2025-07-31 00:00:00,4,Loja Física,1490398
22692,753,83,2025-09-12 00:00:00,4,Online,42544
22693,676,34,2025-03-16 00:00:00,1,Loja Física,36872
22694,406,6,2024-11-05 00:00:00,4,Online,1332389
22695,702,15,2025-07-08 00:00:00,1,Online,31413
22696,82,56,2025-06-17 00:00:00,1,Loja Física,413751
22697,749,40,2025-03-07 00:00:00,1,Online,102563
22698,649,43,2025-05-27 00:00:00,3,Loja Física,1117798
22699,297,86,2025-06-17 00:00:00,4,Loja Física,1613176
22700,657,12,2024-12-31 00:00:00,2,Online,632122
22701,512,37,2025-02-21 00:00:00,2,Online,68398
22702,148,38,2025-06-11 00:00:00,1,Online,19283
22703,803,17,2025-06-20 00:00:00,1,Loja Física,386951
22704,117,76,2025-02-13 00:00:00,4,Online,1254229
22705,721,18,2025-04-26 00:00:00,2,Online,453448
22706,892,5,2024-12-04 00:00:00,1,Online,398105
22707,202,28,2025-07-23 00:00:00,4,Loja Física,1991436
22708,944,74,2025-05-20 00:00:00,2,Loja Física,478435
22709,237,30,2024-10-10 00:00:00,4,Online,1313036
22710,366,6,2025-02-19 00:00:00,2,Online,666195
22711,367,42,2025-07-30 00:00:00,2,Loja Física,697066
22712,905,36,2025-04-03 00:00:00,1,Loja Física,346462
22713,617,95,2025-02-17 00:00:00,1,Online,187118
22714,267,15,2025-03-17 00:00:00,2,Loja Física,62826
22715,121,59,2025-07-15 00:00:00,2,Online,841392
22716,113,29,2025-08-02 00:00:00,3,Loja Física,1569851
22717,797,37,2024-11-19 00:00:00,3,Online,102597
22718,775,35,2024-12-09 00:00:00,2,Loja Física,46567
22719,205,66,2025-01-27 00:00:00,2,Online,602078
22720,234,76,2025-07-26 00:00:00,1,Online,313557
22721,328,68,2025-08-31 00:00:00,1,Loja Física,461441
22722,154,87,2025-08-01 00:00:00,3,Loja Física,1495941
22723,425,8,2024-11-01 00:00:00,4,Loja Física,122918
22724,523,14,2024-11-23 00:00:00,3,Online,928509
22725,211,55,2025-04-10 00:00:00,3,Loja Física,58143
22726,876,63,2025-03-15 00:00:00,2,Loja Física,530616
22727,434,3,2025-08-06 00:00:00,4,Loja Física,529207
22728,797,82,2025-03-20 00:00:00,4,Online,1841879
22729,74,34,2025-04-24 00:00:00,4,Online,147488
22730,562,26,2024-11-13 00:00:00,1,Loja Física,31242
22731,371,83,2025-03-11 00:00:00,1,Online,10636
22732,594,67,2024-10-30 00:00:00,2,Loja Física,312087
22733,874,94,2025-01-18 00:00:00,4,Online,162292
22734,496,73,2024-12-13 00:00:00,3,Loja Física,87904
22735,567,7,2025-01-26 00:00:00,1,Online,383528
22736,274,94,2024-10-16 00:00:00,3,Online,121719
22737,891,35,2025-03-04 00:00:00,4,Online,93134
22738,993,85,2025-06-07 00:00:00,2,Loja Física,30079
22739,345,99,2024-12-07 00:00:00,1,Online,427748
22740,516,69,2025-02-09 00:00:00,1,Online,305981
22741,442,51,2025-03-11 00:00:00,1,Online,233034
22742,367,26,2025-06-08 00:00:00,3,Loja Física,93726
22743,939,44,2025-07-27 00:00:00,1,Online,327833
22744,991,47,2025-05-17 00:00:00,3,Online,1072926
22745,326,80,2025-04-08 00:00:00,1,Online,125787
22746,6,24,2024-11-25 00:00:00,1,Loja Física,482582
22747,821,26,2025-06-26 00:00:00,4,Online,124968
22748,251,59,2025-01-27 00:00:00,2,Online,841392
22749,859,11,2025-08-15 00:00:00,2,Online,572128
22750,57,10,2025-05-05 00:00:00,1,Loja Física,352455
22751,756,27,2025-05-12 00:00:00,1,Online,117653
22752,320,69,2025-06-15 00:00:00,3,Loja Física,917944
22753,712,100,2024-12-10 00:00:00,1,Online,1000
22754,756,18,2025-03-23 00:00:00,4,Online,906896
22755,436,40,2024-11-10 00:00:00,1,Online,102563
22756,281,5,2025-08-29 00:00:00,3,Loja Física,1194314
22757,225,72,2025-04-22 00:00:00,1,Online,35475
22758,985,100,2024-10-08 00:00:00,2,Loja Física,2000
22759,487,70,2024-10-17 00:00:00,2,Loja Física,600984
22760,207,43,2025-04-27 00:00:00,1,Loja Física,372599
22761,650,89,2025-03-30 00:00:00,1,Loja Física,449709
22762,414,49,2025-03-19 00:00:00,4,Loja Física,399098
22763,781,36,2024-11-29 00:00:00,4,Online,138585
22764,689,97,2025-01-19 00:00:00,1,Online,487918
22765,796,1,2025-04-13 00:00:00,4,Loja Física,76583
22766,404,56,2025-04-25 00:00:00,1,Online,413751
22767,277,44,2025-01-19 00:00:00,1,Loja Física,327833
22768,112,72,2025-08-26 00:00:00,2,Online,7095
22769,812,14,2024-12-18 00:00:00,3,Online,928509
22770,52,41,2024-11-30 00:00:00,3,Loja Física,83612
22771,300,42,2025-06-21 00:00:00,1,Online,348533
22772,29,42,2025-01-18 00:00:00,3,Online,1045599
22773,256,92,2024-12-22 00:00:00,1,Loja Física,249881
22774,803,100,2025-07-28 00:00:00,4,Loja Física,4000
22775,507,90,2025-01-28 00:00:00,4,Loja Física,1307326
22776,197,41,2025-05-27 00:00:00,2,Loja Física,557413
22777,849,35,2024-11-09 00:00:00,4,Online,93134
22778,280,7,2025-08-29 00:00:00,4,Online,1534112
22779,587,94,2025-02-26 00:00:00,3,Loja Física,121719
22780,778,92,2025-03-18 00:00:00,3,Loja Física,749644
22781,451,85,2025-01-16 00:00:00,4,Loja Física,60158
22782,955,100,2024-12-02 00:00:00,3,Online,3000
22783,295,82,2025-04-22 00:00:00,2,Online,92094
22784,166,98,2025-02-01 00:00:00,4,Loja Física,1641268
22785,400,30,2025-01-21 00:00:00,4,Online,1313036
22786,321,5,2025-02-06 00:00:00,2,Loja Física,79621
22787,488,28,2025-06-17 00:00:00,4,Online,1991436
22788,411,9,2024-12-28 00:00:00,1,Loja Física,468261
22789,696,25,2025-07-21 00:00:00,4,Loja Física,735498
22790,798,79,2025-01-20 00:00:00,1,Online,332932
22791,93,88,2024-10-17 00:00:00,4,Loja Física,102117
22792,991,78,2025-07-24 00:00:00,2,Online,885256
22793,858,31,2024-10-27 00:00:00,2,Loja Física,86946
22794,46,34,2025-03-21 00:00:00,1,Online,36872
22795,601,25,2025-03-13 00:00:00,1,Online,183874
22796,204,69,2025-02-28 00:00:00,4,Loja Física,1223925
22797,927,37,2024-11-24 00:00:00,4,Online,136796
22798,517,12,2025-06-23 00:00:00,4,Online,1264244
22799,444,19,2025-02-18 00:00:00,2,Loja Física,737519
22800,585,46,2025-07-04 00:00:00,3,Online,27930
22801,659,58,2025-05-06 00:00:00,1,Online,364694
22802,118,9,2025-03-04 00:00:00,3,Loja Física,1404784
22803,429,68,2024-11-17 00:00:00,4,Loja Física,1845764
22804,382,24,2025-02-21 00:00:00,1,Online,482582
22805,752,4,2025-01-20 00:00:00,3,Loja Física,51141
22806,87,11,2024-10-12 00:00:00,1,Loja Física,286064
22807,138,25,2025-08-27 00:00:00,1,Online,183874
22808,819,62,2024-11-11 00:00:00,1,Loja Física,277942
22809,38,29,2024-10-23 00:00:00,3,Online,1569851
22810,109,77,2024-10-16 00:00:00,3,Loja Física,1385874
22811,799,52,2025-06-01 00:00:00,1,Loja Física,359234
22812,562,30,2025-04-20 00:00:00,1,Online,328259
22813,282,17,2025-01-22 00:00:00,2,Online,773902
22814,567,25,2024-10-25 00:00:00,3,Loja Física,551624
22815,54,87,2024-10-10 00:00:00,4,Online,1994588
22816,793,81,2025-01-04 00:00:00,2,Loja Física,865736
22817,783,37,2025-07-29 00:00:00,3,Online,102597
22818,282,87,2025-08-03 00:00:00,1,Loja Física,498647
22819,340,51,2025-09-28 00:00:00,2,Loja Física,466068
22820,103,19,2025-01-23 00:00:00,1,Online,36876
22821,672,77,2025-06-14 00:00:00,1,Loja Física,461958
22822,251,46,2025-06-05 00:00:00,4,Loja Física,37240
22823,498,41,2024-10-09 00:00:00,4,Loja Física,1114826
22824,360,50,2024-12-23 00:00:00,1,Online,355518
22825,297,45,2025-01-15 00:00:00,4,Loja Física,579564
22826,806,18,2024-12-04 00:00:00,4,Loja Física,906896
22827,583,78,2025-02-05 00:00:00,3,Online,1327884
22828,785,87,2024-11-10 00:00:00,1,Loja Física,498647
22829,497,66,2025-05-01 00:00:00,4,Loja Física,1204155
22830,624,5,2024-12-12 00:00:00,4,Online,1592419
22831,695,65,2025-04-08 00:00:00,3,Online,32232
22832,672,91,2024-10-13 00:00:00,3,Loja Física,1624877
22833,697,28,2024-11-13 00:00:00,1,Loja Física,497859
22834,455,83,2024-12-08 00:00:00,4,Loja Física,42544
22835,319,51,2025-05-24 00:00:00,3,Loja Física,699102
22836,354,51,2024-10-04 00:00:00,1,Loja Física,233034
22837,98,19,2025-06-24 00:00:00,3,Online,1106279
22838,1,20,2024-10-12 00:00:00,4,Online,89123
22839,828,99,2025-07-11 00:00:00,2,Loja Física,855496
22840,856,36,2024-12-19 00:00:00,2,Loja Física,692925
22841,280,15,2024-12-23 00:00:00,1,Online,31413
22842,799,77,2025-08-13 00:00:00,4,Loja Física,1847832
22843,769,14,2025-09-03 00:00:00,4,Loja Física,1238012
22844,74,24,2025-03-26 00:00:00,1,Loja Física,482582
22845,332,16,2025-06-23 00:00:00,1,Loja Física,511856
22846,156,62,2024-11-01 00:00:00,3,Loja Física,833825
22847,3,38,2025-08-17 00:00:00,2,Online,38566
22848,12,16,2025-09-17 00:00:00,1,Online,511856
22849,358,40,2025-07-18 00:00:00,3,Loja Física,307689
22850,461,34,2025-02-02 00:00:00,4,Loja Física,147488
22851,584,4,2025-09-22 00:00:00,1,Loja Física,17047
22852,256,72,2024-11-16 00:00:00,3,Loja Física,106425
22853,619,54,2024-10-12 00:00:00,2,Online,192603
22854,814,21,2025-08-07 00:00:00,2,Loja Física,244298
22855,700,96,2024-09-28 00:00:00,1,Loja Física,42838
22856,165,67,2025-08-27 00:00:00,2,Loja Física,312087
22857,15,17,2024-12-04 00:00:00,4,Online,1547804
22858,312,14,2024-10-01 00:00:00,2,Loja Física,619006
22859,255,31,2025-03-07 00:00:00,3,Online,130419
22860,932,41,2025-01-06 00:00:00,1,Online,278707
22861,926,76,2025-04-03 00:00:00,3,Loja Física,940672
22862,659,43,2025-09-02 00:00:00,4,Online,1490398
22863,93,74,2025-03-28 00:00:00,1,Online,239218
22864,511,78,2025-06-16 00:00:00,1,Online,442628
22865,432,32,2025-05-05 00:00:00,2,Loja Física,745991
22866,983,2,2025-09-27 00:00:00,1,Loja Física,342823
22867,728,58,2025-06-02 00:00:00,4,Online,1458775
22868,100,41,2025-08-12 00:00:00,3,Loja Física,83612
22869,461,95,2025-07-11 00:00:00,3,Online,561354
22870,63,88,2025-06-24 00:00:00,1,Online,25529
22871,82,33,2025-09-20 00:00:00,4,Loja Física,1224457
22872,432,39,2025-02-09 00:00:00,4,Online,2000647
22873,556,32,2025-01-06 00:00:00,1,Loja Física,372995
22874,938,96,2025-01-05 00:00:00,3,Loja Física,128514
22875,424,42,2025-03-20 00:00:00,4,Online,1394132
22876,355,80,2025-05-20 00:00:00,3,Loja Física,377361
22877,807,77,2024-12-02 00:00:00,4,Online,1847832
22878,501,5,2024-12-21 00:00:00,2,Loja Física,79621
22879,373,35,2025-03-01 00:00:00,4,Online,93134
22880,636,51,2025-05-17 00:00:00,2,Loja Física,466068
22881,585,99,2025-09-12 00:00:00,2,Loja Física,855496
22882,954,45,2024-12-04 00:00:00,1,Loja Física,144891
22883,286,29,2024-12-29 00:00:00,4,Loja Física,2093135
22884,738,74,2025-03-06 00:00:00,3,Loja Física,717653
22885,949,6,2025-02-01 00:00:00,1,Online,333097
22886,451,61,2025-05-07 00:00:00,3,Online,1563663
22887,296,75,2025-01-11 00:00:00,3,Loja Física,159922
22888,478,24,2024-10-25 00:00:00,3,Online,1447745
22889,926,74,2025-05-08 00:00:00,1,Online,239218
22890,330,76,2025-07-19 00:00:00,1,Loja Física,313557
22891,959,95,2025-01-25 00:00:00,1,Loja Física,187118
22892,385,97,2025-04-25 00:00:00,3,Loja Física,1463754
22893,759,76,2025-04-28 00:00:00,4,Loja Física,1254229
22894,773,22,2025-03-05 00:00:00,3,Online,922985
22895,484,65,2024-12-11 00:00:00,2,Online,21488
22896,895,63,2025-02-15 00:00:00,3,Loja Física,795924
22897,790,79,2025-09-28 00:00:00,1,Online,332932
22898,185,99,2025-04-30 00:00:00,3,Loja Física,1283244
22899,171,88,2024-09-29 00:00:00,2,Online,51058
22900,310,81,2025-06-07 00:00:00,3,Loja Física,1298604
22901,818,15,2024-12-26 00:00:00,1,Online,31413
22902,601,54,2025-08-29 00:00:00,3,Loja Física,288905
22903,262,65,2025-07-05 00:00:00,4,Online,429761
22904,859,73,2024-11-06 00:00:00,4,Online,117205
22905,750,67,2025-06-03 00:00:00,3,Online,46813
22906,424,48,2024-10-12 00:00:00,3,Online,939843
22907,668,76,2025-02-07 00:00:00,1,Online,313557
22908,90,58,2024-10-04 00:00:00,2,Online,729387
22909,225,8,2025-08-01 00:00:00,2,Loja Física,61459
22910,862,72,2025-07-31 00:00:00,2,Online,7095
22911,809,19,2024-12-27 00:00:00,1,Online,36876
22912,797,61,2025-07-14 00:00:00,1,Loja Física,521221
22913,754,65,2025-04-13 00:00:00,2,Online,21488
22914,516,37,2025-02-08 00:00:00,1,Loja Física,34199
22915,366,85,2025-09-05 00:00:00,1,Loja Física,150395
22916,23,12,2025-06-24 00:00:00,3,Online,948183
22917,290,26,2024-11-08 00:00:00,1,Loja Física,31242
22918,443,9,2025-09-08 00:00:00,3,Loja Física,1404784
22919,571,69,2025-03-02 00:00:00,4,Online,1223925
22920,943,51,2025-09-01 00:00:00,4,Online,932136
22921,696,26,2025-08-07 00:00:00,2,Loja Física,62484
22922,618,61,2024-09-30 00:00:00,4,Loja Física,2084884
22923,969,23,2025-01-14 00:00:00,2,Loja Física,929618
22924,479,18,2025-06-22 00:00:00,1,Loja Física,226724
22925,4,29,2025-07-17 00:00:00,2,Online,1046568
22926,638,76,2025-02-23 00:00:00,3,Online,940672
22927,906,47,2024-12-20 00:00:00,3,Loja Física,1072926
22928,897,45,2025-04-07 00:00:00,3,Online,434673
22929,382,51,2025-07-11 00:00:00,4,Online,932136
22930,619,39,2024-12-02 00:00:00,2,Online,1000323
22931,813,82,2025-02-27 00:00:00,3,Online,1381409
22932,988,63,2024-11-15 00:00:00,2,Online,530616
22933,4,77,2025-01-31 00:00:00,2,Loja Física,923916
22934,65,4,2024-11-05 00:00:00,2,Online,34094
22935,948,4,2024-10-02 00:00:00,1,Online,17047
22936,377,23,2024-12-21 00:00:00,1,Loja Física,464809
22937,136,43,2024-12-27 00:00:00,4,Loja Física,1490398
22938,68,84,2025-09-13 00:00:00,3,Loja Física,1214279
22939,741,32,2025-01-09 00:00:00,3,Loja Física,1118986
22940,124,30,2025-05-02 00:00:00,1,Loja Física,328259
22941,33,79,2025-04-22 00:00:00,3,Loja Física,998796
22942,99,67,2024-12-27 00:00:00,3,Loja Física,46813
22943,437,63,2025-09-09 00:00:00,1,Loja Física,265308
22944,308,65,2025-06-10 00:00:00,1,Loja Física,10744
22945,630,75,2025-03-04 00:00:00,2,Loja Física,106615
22946,348,43,2024-12-03 00:00:00,2,Loja Física,745199
22947,738,71,2025-07-10 00:00:00,4,Online,774071
22948,91,76,2025-05-21 00:00:00,1,Loja Física,313557
22949,337,9,2025-07-01 00:00:00,3,Loja Física,1404784
22950,842,79,2025-03-29 00:00:00,4,Loja Física,1331728
22951,229,12,2025-09-05 00:00:00,2,Online,632122
22952,486,6,2024-11-04 00:00:00,3,Online,999292
22953,139,37,2025-04-05 00:00:00,4,Loja Física,136796
22954,727,30,2025-06-08 00:00:00,4,Online,1313036
22955,518,29,2025-03-04 00:00:00,4,Online,2093135
22956,729,66,2024-12-11 00:00:00,1,Online,301039
22957,754,22,2024-12-16 00:00:00,4,Online,1230647
22958,312,26,2025-04-23 00:00:00,2,Loja Física,62484
22959,364,41,2025-09-05 00:00:00,3,Online,83612
22960,655,100,2025-07-31 00:00:00,3,Online,3000
22961,840,79,2024-11-09 00:00:00,3,Loja Física,998796
22962,802,81,2025-06-16 00:00:00,2,Loja Física,865736
22963,852,16,2025-04-23 00:00:00,3,Loja Física,1535569
22964,470,27,2025-02-24 00:00:00,4,Online,470612
22965,433,60,2025-09-02 00:00:00,1,Loja Física,446942
22966,629,1,2025-05-29 00:00:00,2,Loja Física,382915
22967,828,10,2024-12-03 00:00:00,3,Online,1057366
22968,496,25,2025-08-06 00:00:00,1,Online,183874
22969,706,90,2025-02-06 00:00:00,4,Loja Física,1307326
22970,455,27,2025-04-28 00:00:00,4,Loja Física,470612
22971,450,10,2024-10-09 00:00:00,1,Online,352455
22972,467,93,2025-08-07 00:00:00,2,Online,936763
22973,294,87,2024-11-09 00:00:00,2,Online,997294
22974,415,62,2024-11-09 00:00:00,4,Online,1111767
22975,65,81,2024-12-11 00:00:00,2,Online,865736
22976,337,92,2024-10-06 00:00:00,1,Online,249881
22977,827,58,2025-04-20 00:00:00,4,Loja Física,1458775
22978,95,39,2025-04-27 00:00:00,4,Online,2000647
22979,796,12,2025-09-07 00:00:00,1,Loja Física,316061
22980,135,73,2025-02-14 00:00:00,1,Online,29301
22981,605,56,2025-01-08 00:00:00,4,Online,1655003
22982,662,98,2025-03-17 00:00:00,4,Online,1641268
22983,843,30,2025-02-10 00:00:00,3,Loja Física,984777
22984,140,21,2025-05-19 00:00:00,3,Online,366447
22985,601,46,2025-04-18 00:00:00,4,Loja Física,37240
22986,522,50,2025-02-11 00:00:00,1,Online,355518
22987,268,20,2025-01-15 00:00:00,3,Online,668422
22988,768,88,2025-08-07 00:00:00,3,Loja Física,76588
22989,448,88,2025-06-08 00:00:00,4,Online,102117
22990,942,20,2025-04-28 00:00:00,2,Loja Física,445615
22991,547,35,2025-08-05 00:00:00,4,Loja Física,93134
22992,89,66,2025-07-15 00:00:00,4,Online,1204155
22993,550,33,2025-09-13 00:00:00,3,Loja Física,918343
22994,39,6,2025-09-11 00:00:00,2,Online,666195
22995,791,29,2025-09-18 00:00:00,4,Online,2093135
22996,238,29,2024-12-21 00:00:00,1,Online,523284
22997,785,52,2025-03-25 00:00:00,1,Online,359234
22998,410,6,2024-10-08 00:00:00,4,Loja Física,1332389
22999,994,93,2024-12-03 00:00:00,4,Loja Física,1873526
23000,523,67,2025-04-28 00:00:00,4,Loja Física,624174
23001,157,9,2025-05-23 00:00:00,1,Online,468261
23002,737,20,2025-08-29 00:00:00,2,Online,445615
23003,955,24,2025-07-21 00:00:00,1,Online,482582
23004,833,16,2025-08-25 00:00:00,3,Loja Física,1535569
23005,407,22,2025-02-25 00:00:00,3,Online,922985
23006,598,90,2025-05-18 00:00:00,1,Online,326831
23007,175,35,2025-01-05 00:00:00,2,Online,46567
23008,849,48,2025-05-30 00:00:00,2,Online,626562
23009,954,6,2025-06-04 00:00:00,2,Online,666195
23010,534,49,2025-09-20 00:00:00,2,Loja Física,199549
23011,58,80,2025-04-18 00:00:00,4,Loja Física,503148
23012,653,86,2025-08-04 00:00:00,4,Online,1613176
23013,495,40,2025-07-20 00:00:00,4,Online,410252
23014,738,83,2024-10-13 00:00:00,4,Online,42544
23015,872,26,2025-05-26 00:00:00,3,Online,93726
23016,465,31,2024-11-20 00:00:00,3,Loja Física,130419
23017,597,81,2025-02-20 00:00:00,2,Online,865736
23018,460,90,2024-10-30 00:00:00,4,Online,1307326
23019,832,12,2025-03-07 00:00:00,1,Online,316061
23020,265,43,2025-06-03 00:00:00,1,Loja Física,372599
23021,81,58,2025-02-02 00:00:00,3,Online,1094081
23022,966,44,2025-03-07 00:00:00,1,Loja Física,327833
23023,434,35,2025-08-09 00:00:00,4,Loja Física,93134
23024,49,82,2025-09-22 00:00:00,2,Online,92094
23025,133,24,2025-05-07 00:00:00,1,Loja Física,482582
23026,841,86,2025-02-14 00:00:00,2,Loja Física,806588
23027,63,43,2025-02-15 00:00:00,4,Loja Física,1490398
23028,374,57,2025-09-05 00:00:00,4,Online,1235008
23029,528,19,2024-10-11 00:00:00,3,Online,1106279
23030,663,82,2025-01-17 00:00:00,1,Online,46047
23031,424,74,2025-04-25 00:00:00,1,Loja Física,239218
23032,344,16,2025-06-24 00:00:00,4,Loja Física,2047425
23033,489,13,2024-12-28 00:00:00,2,Loja Física,892816
23034,209,79,2025-05-20 00:00:00,3,Online,998796
23035,704,57,2024-11-03 00:00:00,1,Loja Física,308752
23036,226,45,2024-10-19 00:00:00,3,Loja Física,434673
23037,535,2,2025-09-14 00:00:00,2,Online,685647
23038,338,61,2025-03-10 00:00:00,2,Loja Física,1042442
23039,992,38,2025-03-16 00:00:00,2,Loja Física,38566
23040,32,80,2025-05-25 00:00:00,4,Loja Física,503148
23041,140,4,2025-05-05 00:00:00,3,Loja Física,51141
23042,703,62,2025-04-03 00:00:00,3,Online,833825
23043,95,66,2025-09-25 00:00:00,1,Loja Física,301039
23044,305,74,2025-04-06 00:00:00,1,Online,239218
23045,104,18,2025-05-12 00:00:00,1,Online,226724
23046,605,66,2025-07-25 00:00:00,4,Loja Física,1204155
23047,418,64,2024-10-19 00:00:00,4,Online,893188
23048,617,89,2025-02-19 00:00:00,2,Loja Física,899418
23049,597,62,2025-01-29 00:00:00,1,Online,277942
23050,354,60,2024-12-26 00:00:00,1,Loja Física,446942
23051,50,20,2025-02-12 00:00:00,3,Online,668422
23052,362,48,2024-12-30 00:00:00,1,Online,313281
23053,513,92,2025-08-04 00:00:00,1,Loja Física,249881
23054,657,42,2025-09-14 00:00:00,4,Online,1394132
23055,558,16,2024-09-28 00:00:00,2,Online,1023712
23056,816,74,2025-07-02 00:00:00,1,Loja Física,239218
23057,337,80,2025-01-24 00:00:00,2,Online,251574
23058,876,31,2025-08-22 00:00:00,4,Loja Física,173892
23059,723,85,2025-09-27 00:00:00,2,Loja Física,30079
23060,160,68,2024-09-30 00:00:00,2,Online,922882
23061,177,25,2025-03-15 00:00:00,4,Loja Física,735498
23062,915,48,2025-03-23 00:00:00,1,Loja Física,313281
23063,261,33,2025-08-27 00:00:00,2,Loja Física,612229
23064,198,8,2025-06-16 00:00:00,1,Online,30729
23065,972,29,2024-12-24 00:00:00,2,Loja Física,1046568
23066,269,57,2025-06-11 00:00:00,2,Online,617504
23067,585,5,2025-03-31 00:00:00,3,Loja Física,1194314
23068,700,98,2025-07-19 00:00:00,1,Online,410317
23069,829,8,2025-02-16 00:00:00,1,Loja Física,30729
