ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,Mes
17268,338,78,2022-01-27,1,Online,4426.28,01
17269,694,26,2023-03-24,4,Loja Física,10742.48,03
17270,940,30,2022-01-12,2,Loja Física,6565.18,01
17271,353,90,2023-10-06,4,Loja Física,12603.56,10
17272,391,38,2024-02-28,2,Loja Física,3856.6,02
17273,115,86,2023-08-31,4,Loja Física,16131.76,08
17274,348,34,2022-06-06,3,Online,1084.23,06
17275,1,89,2022-01-29,4,Online,17988.36,01
17276,63,77,2023-09-25,4,Loja Física,17667.08,09
17277,760,93,2023-12-26,3,Loja Física,12756.6,12
17278,743,73,2023-07-11,4,Loja Física,1022.16,07
17279,226,15,2024-07-31,2,Loja Física,5893.32,07
17280,423,95,2024-09-22,2,Online,3485.74,09
17281,19,44,2022-03-22,2,Online,6556.66,03
17282,31,91,2023-08-09,2,Loja Física,9739.14,08
17283,845,95,2023-01-27,2,Loja Física,3485.74,01
17284,633,10,2022-01-26,3,Online,9407.04,01
17285,24,37,2024-01-31,3,Online,10259.7,01
17286,837,7,2024-01-22,4,Online,15341.12,01
17287,983,32,2022-05-14,2,Loja Física,7207.98,05
17288,211,11,2023-04-10,4,Loja Física,11442.56,04
17289,961,48,2023-10-12,2,Loja Física,6073.16,10
17290,161,92,2023-10-09,4,Online,9514.2,10
17291,255,68,2024-03-07,3,Loja Física,13843.23,03
17292,571,48,2023-01-02,2,Online,6073.16,01
17293,114,45,2022-07-11,3,Online,4346.73,07
17294,504,95,2022-09-03,4,Loja Física,6971.48,09
17295,929,93,2023-10-31,3,Online,12756.6,10
17296,672,33,2024-07-08,3,Online,9019.44,07
17297,955,4,2022-08-16,3,Loja Física,511.41,08
17298,220,47,2022-11-01,1,Loja Física,3216.11,11
17299,357,90,2022-07-18,4,Online,12603.56,07
17300,169,53,2023-07-03,4,Loja Física,16812.4,07
17301,524,31,2024-05-10,2,Online,8083.26,05
17302,969,31,2022-09-09,2,Online,8083.26,09
17303,242,27,2024-01-14,2,Loja Física,2274.04,01
17304,375,89,2024-03-09,3,Online,13491.27,03
17305,139,48,2024-04-06,4,Online,12146.32,04
17306,97,36,2024-03-15,3,Online,10219.35,03
17307,147,49,2023-01-23,4,Online,3915.36,01
17308,182,31,2024-02-28,3,Loja Física,12124.89,02
17309,57,44,2022-09-24,2,Online,6556.66,09
17310,42,59,2023-11-07,3,Loja Física,12620.88,11
17311,866,23,2022-02-22,1,Online,4648.09,02
17312,711,99,2022-10-09,2,Loja Física,8554.96,10
17313,543,68,2022-03-26,1,Loja Física,4614.41,03
17314,692,92,2024-08-15,1,Online,2378.55,08
17315,2,42,2022-05-28,2,Online,6970.66,05
17316,979,42,2023-10-05,1,Loja Física,3485.33,10
17317,934,13,2022-01-24,1,Online,4335.72,01
17318,288,1,2023-10-16,4,Online,6530.44,10
17319,138,76,2023-08-17,3,Loja Física,9220.65,08
17320,617,53,2024-06-06,1,Online,4203.1,06
17321,512,40,2022-04-16,3,Loja Física,2760.15,04
17322,904,90,2022-04-24,1,Loja Física,3150.89,04
17323,730,46,2023-04-16,2,Online,1730.82,04
17324,222,87,2024-08-07,2,Online,9972.94,08
17325,331,22,2023-09-03,4,Online,12098.28,09
17326,617,52,2022-05-06,2,Loja Física,6744.06,05
17327,404,28,2022-04-20,4,Online,19914.36,04
17328,508,53,2022-05-26,2,Loja Física,8406.2,05
17329,916,63,2022-10-17,3,Online,7480.89,10
17330,127,17,2022-09-26,1,Loja Física,3807.98,09
17331,265,64,2024-07-05,1,Online,2069.25,07
17332,712,6,2022-07-04,4,Online,12625.36,07
17333,764,14,2022-04-06,2,Loja Física,5951.98,04
17334,15,17,2022-03-21,3,Online,11423.94,03
17335,226,38,2023-05-22,3,Loja Física,5784.9,05
17336,984,69,2024-05-14,2,Online,5915.26,05
17337,865,13,2023-01-06,1,Online,4335.72,01
17338,105,53,2024-07-23,2,Online,8406.2,07
17339,745,9,2024-05-08,1,Loja Física,4201.89,05
17340,493,44,2022-08-01,2,Online,6556.66,08
17341,319,26,2023-02-05,1,Online,2685.62,02
17342,1000,77,2022-04-14,4,Online,17667.08,04
17343,219,19,2023-05-18,3,Online,10698.75,05
17344,277,48,2024-03-25,2,Loja Física,6073.16,03
17345,773,81,2022-01-23,1,Online,4328.68,01
17346,893,80,2023-02-28,1,Loja Física,1135.04,02
17347,931,30,2022-03-17,1,Online,3282.59,03
17348,341,32,2023-05-14,4,Loja Física,14415.96,05
17349,452,78,2024-09-09,1,Loja Física,4426.28,09
17350,369,79,2023-10-03,3,Online,9987.96,10
17351,944,76,2022-03-20,4,Loja Física,12294.2,03
17352,848,75,2022-08-04,1,Online,514.37,08
17353,991,69,2023-12-05,3,Online,8872.89,12
17354,474,11,2023-03-06,1,Loja Física,2860.64,03
17355,190,98,2023-01-20,3,Loja Física,12309.51,01
17356,884,83,2024-06-30,3,Loja Física,3190.8,06
17357,419,26,2022-11-18,1,Online,2685.62,11
17358,710,26,2023-10-11,3,Loja Física,8056.86,10
17359,865,17,2024-07-19,2,Loja Física,7615.96,07
17360,789,95,2023-04-07,1,Online,1742.87,04
17361,848,83,2024-04-07,2,Online,2127.2,04
17362,495,44,2022-06-14,3,Loja Física,9834.99,06
17363,39,84,2022-07-04,4,Online,14853.56,07
17364,162,23,2022-11-02,4,Loja Física,18592.36,11
17365,121,25,2022-01-11,3,Online,5326.02,01
17366,892,92,2024-07-14,2,Loja Física,4757.1,07
17367,399,37,2022-07-02,1,Loja Física,3419.9,07
17368,262,76,2023-11-07,4,Loja Física,12294.2,11
17369,962,65,2023-08-04,2,Loja Física,1706.18,08
17370,728,2,2023-10-09,4,Loja Física,13225.12,10
17371,824,74,2023-09-14,4,Online,8697.36,09
17372,561,98,2024-05-25,3,Loja Física,12309.51,05
17373,604,32,2022-02-02,1,Loja Física,3603.99,02
17374,129,89,2022-05-01,2,Loja Física,8994.18,05
17375,833,74,2024-09-26,2,Loja Física,4348.68,09
17376,540,55,2022-12-18,1,Online,193.81,12
17377,356,50,2022-12-22,2,Loja Física,7110.36,12
17378,660,65,2023-05-11,4,Loja Física,3412.36,05
17379,432,32,2023-09-21,1,Online,3603.99,09
17380,840,37,2023-09-07,4,Online,13679.6,09
17381,65,76,2023-07-14,4,Loja Física,12294.2,07
17382,218,82,2022-01-06,4,Loja Física,17767.44,01
17383,563,94,2022-06-12,1,Online,405.73,06
17384,427,13,2023-06-19,2,Loja Física,8671.44,06
17385,817,54,2024-01-30,4,Loja Física,3726.68,01
17386,921,3,2022-09-18,1,Loja Física,1236.89,09
17387,74,85,2024-08-06,1,Online,1503.95,08
17388,460,42,2022-05-05,3,Online,10455.99,05
17389,425,78,2022-07-17,3,Loja Física,13278.84,07
17390,711,40,2023-09-13,3,Online,27601.5,09
17391,192,74,2022-01-31,2,Online,4348.68,01
17392,189,66,2023-07-03,2,Online,5811.56,07
17393,12,60,2022-01-24,2,Loja Física,8067.54,01
17394,239,11,2023-06-15,2,Online,5721.28,06
17395,872,1,2023-06-09,4,Online,6530.44,06
17396,593,26,2024-02-19,1,Online,2685.62,02
17397,453,42,2022-06-06,1,Loja Física,3485.33,06
17398,383,62,2022-08-10,3,Online,8178.24,08
17399,782,61,2024-06-06,1,Loja Física,4808.51,06
17400,802,77,2023-01-09,2,Online,8833.54,01
17401,48,92,2022-04-28,1,Loja Física,2378.55,04
17402,317,85,2024-07-09,4,Online,6015.8,07
17403,209,62,2022-08-11,4,Online,10904.32,08
17404,547,74,2022-01-31,3,Loja Física,6523.02,01
17405,119,12,2022-12-02,2,Loja Física,6321.22,12
17406,577,27,2022-05-22,1,Online,1137.02,05
17407,315,67,2022-08-14,3,Loja Física,4372.08,08
17408,754,28,2022-03-27,1,Online,4978.59,03
17409,36,66,2024-01-16,3,Loja Física,8717.34,01
17410,463,28,2023-12-10,3,Online,14935.77,12
17411,764,95,2024-08-20,4,Loja Física,6971.48,08
17412,915,21,2022-05-10,4,Online,4885.96,05
17413,755,7,2022-10-02,4,Online,15341.12,10
17414,554,95,2022-10-08,3,Loja Física,5228.61,10
17415,581,14,2023-05-09,4,Loja Física,11903.96,05
17416,403,39,2022-07-24,4,Online,18857.16,07
17417,107,73,2024-09-03,2,Online,511.08,09
17418,39,87,2022-04-05,1,Online,4986.47,04
17419,581,62,2022-12-23,1,Loja Física,2726.08,12
17420,180,12,2023-12-27,2,Online,6321.22,12
17421,12,93,2023-07-19,2,Loja Física,8504.4,07
17422,339,38,2023-10-30,4,Loja Física,7713.2,10
17423,943,58,2022-10-29,4,Loja Física,14112.92,10
17424,716,56,2023-04-24,1,Loja Física,3917.6,04
17425,548,39,2024-02-03,2,Loja Física,9428.58,02
17426,126,86,2024-04-08,2,Loja Física,8065.88,04
17427,63,4,2023-05-23,4,Loja Física,681.88,05
17428,844,48,2023-03-23,1,Loja Física,3036.58,03
17429,82,7,2023-06-09,3,Online,11505.84,06
17430,819,60,2024-08-27,2,Online,8067.54,08
17431,299,40,2023-02-14,1,Loja Física,920.05,02
17432,34,8,2024-08-02,1,Online,290.8,08
17433,752,58,2022-07-17,1,Loja Física,3528.23,07
17434,609,57,2022-09-14,2,Loja Física,6175.04,09
17435,49,35,2022-06-27,3,Loja Física,6985.05,06
17436,658,73,2022-07-22,4,Loja Física,1022.16,07
17437,637,13,2023-12-05,3,Loja Física,13007.16,12
17438,701,39,2024-05-16,1,Loja Física,4714.29,05
17439,57,84,2024-06-27,2,Loja Física,7426.78,06
17440,861,21,2024-01-05,2,Loja Física,2442.98,01
17441,109,47,2022-10-15,3,Loja Física,9648.33,10
17442,517,83,2024-09-11,3,Online,3190.8,09
17443,985,2,2023-02-07,2,Online,6612.56,02
17444,24,44,2022-04-16,3,Online,9834.99,04
17445,221,30,2023-08-21,4,Online,13130.36,08
17446,960,87,2024-03-23,4,Loja Física,19945.88,03
17447,315,55,2024-02-24,4,Loja Física,775.24,02
17448,294,40,2023-08-25,1,Loja Física,920.05,08
17449,929,77,2022-11-16,3,Online,13250.31,11
17450,10,97,2022-06-19,2,Online,9758.36,06
17451,677,96,2024-03-24,1,Online,428.38,03
17452,481,92,2022-07-30,2,Online,4757.1,07
17453,727,24,2024-09-03,3,Online,13958.34,09
17454,638,42,2024-01-10,3,Loja Física,10455.99,01
17455,267,28,2023-05-15,1,Loja Física,4978.59,05
17456,792,94,2023-03-20,1,Loja Física,405.73,03
17457,88,93,2024-06-23,4,Online,17008.8,06
17458,455,98,2023-04-02,1,Loja Física,4103.17,04
17459,626,51,2023-03-10,4,Online,9321.36,03
17460,533,22,2023-09-03,1,Loja Física,3024.57,09
17461,148,89,2024-02-05,4,Online,17988.36,02
17462,757,78,2022-10-06,3,Loja Física,13278.84,10
17463,778,74,2024-04-15,2,Online,4348.68,04
17464,729,74,2022-11-23,3,Loja Física,6523.02,11
17465,431,8,2023-09-30,4,Online,1163.2,09
17466,996,14,2022-04-21,3,Loja Física,8927.97,04
17467,752,45,2023-09-14,1,Loja Física,1448.91,09
17468,943,38,2023-01-28,1,Loja Física,1928.3,01
17469,911,32,2023-03-16,2,Online,7207.98,03
17470,940,62,2022-07-24,2,Online,5452.16,07
17471,744,96,2023-08-04,3,Loja Física,1285.14,08
17472,744,67,2022-12-28,2,Loja Física,2914.72,12
17473,242,84,2023-01-18,1,Loja Física,3713.39,01
17474,702,61,2024-07-08,1,Online,4808.51,07
17475,902,13,2023-10-10,1,Online,4335.72,10
17476,741,87,2024-04-19,4,Loja Física,19945.88,04
17477,66,83,2022-03-07,4,Loja Física,4254.4,03
17478,972,80,2023-04-06,3,Online,3405.12,04
17479,378,99,2022-06-21,4,Online,17109.92,06
17480,388,47,2024-06-29,2,Online,6432.22,06
17481,791,54,2022-02-04,1,Loja Física,931.67,02
17482,781,71,2024-09-08,3,Online,5517.39,09
17483,209,52,2023-06-08,4,Online,13488.12,06
17484,415,72,2022-09-17,3,Loja Física,1064.25,09
17485,16,25,2023-08-24,3,Online,5326.02,08
17486,297,23,2023-02-24,2,Online,9296.18,02
17487,986,74,2022-10-28,2,Loja Física,4348.68,10
17488,220,30,2023-09-11,2,Online,6565.18,09
17489,769,97,2024-04-26,3,Loja Física,14637.54,04
17490,367,11,2024-06-17,3,Loja Física,8581.92,06
17491,780,35,2023-10-23,2,Loja Física,4656.7,10
17492,229,27,2024-08-31,4,Loja Física,4548.08,08
17493,631,67,2024-09-15,1,Online,1457.36,09
17494,440,47,2023-06-28,2,Loja Física,6432.22,06
17495,690,50,2022-12-27,4,Online,14220.72,12
17496,532,8,2023-02-12,3,Online,872.4,02
17497,450,55,2022-01-31,3,Online,581.43,01
17498,36,77,2022-04-28,4,Online,17667.08,04
17499,847,42,2022-07-04,4,Loja Física,13941.32,07
17500,422,67,2024-04-08,3,Online,4372.08,04
17501,918,20,2022-11-27,3,Online,6021.69,11
17502,620,45,2023-03-16,3,Online,4346.73,03
17503,189,35,2024-03-20,3,Loja Física,6985.05,03
17504,178,77,2022-07-10,2,Online,8833.54,07
17505,608,20,2023-01-02,3,Online,6021.69,01
17506,315,24,2022-09-09,3,Online,13958.34,09
17507,20,57,2022-03-16,4,Online,12350.08,03
17508,676,55,2022-08-09,4,Loja Física,775.24,08
17509,382,9,2023-11-04,4,Loja Física,16807.56,11
17510,609,94,2023-01-16,3,Loja Física,1217.19,01
17511,143,89,2023-01-16,4,Loja Física,17988.36,01
17512,62,16,2022-05-29,3,Loja Física,14862.99,05
17513,242,55,2024-03-09,3,Online,581.43,03
17514,238,72,2022-11-18,4,Loja Física,1419.0,11
17515,131,58,2022-05-06,1,Loja Física,3528.23,05
17516,605,64,2022-01-10,2,Online,4138.5,01
17517,603,92,2022-11-23,2,Loja Física,4757.1,11
17518,645,76,2023-12-06,1,Online,3073.55,12
17519,123,88,2022-01-12,1,Loja Física,247.13,01
17520,440,49,2024-01-05,3,Online,2936.52,01
17521,927,29,2022-12-03,4,Online,19629.92,12
17522,342,79,2022-08-07,2,Loja Física,6658.64,08
17523,419,82,2023-04-22,2,Online,8883.72,04
17524,630,7,2023-08-05,1,Loja Física,3835.28,08
17525,455,77,2024-03-25,4,Loja Física,17667.08,03
17526,198,83,2022-11-26,2,Loja Física,2127.2,11
17527,282,69,2024-07-09,2,Loja Física,5915.26,07
17528,886,90,2022-08-27,3,Online,9452.67,08
17529,1,2,2023-07-30,3,Online,9918.84,07
17530,723,33,2022-03-09,3,Online,9019.44,03
17531,775,48,2023-01-30,2,Online,6073.16,01
17532,932,37,2022-10-18,2,Online,6839.8,10
17533,332,89,2023-09-09,3,Loja Física,13491.27,09
17534,212,89,2022-08-06,3,Online,13491.27,08
17535,87,30,2023-06-24,4,Online,13130.36,06
17536,665,41,2022-08-11,2,Online,5103.52,08
17537,862,4,2022-04-16,2,Online,340.94,04
17538,699,83,2023-07-29,1,Online,1063.6,07
17539,61,91,2022-10-12,3,Loja Física,14608.71,10
17540,797,39,2024-01-04,3,Online,14142.87,01
17541,95,24,2023-09-15,3,Loja Física,13958.34,09
17542,786,50,2024-08-26,2,Loja Física,7110.36,08
17543,553,37,2024-06-23,4,Online,13679.6,06
17544,147,53,2024-04-06,2,Loja Física,8406.2,04
17545,246,25,2024-05-30,1,Online,1775.34,05
17546,644,93,2023-11-19,1,Online,4252.2,11
17547,961,31,2022-03-18,4,Online,16166.52,03
17548,297,99,2023-08-11,3,Online,12832.44,08
17549,123,92,2024-07-03,1,Online,2378.55,07
17550,655,38,2023-10-24,2,Online,3856.6,10
17551,694,58,2023-03-08,1,Loja Física,3528.23,03
17552,704,53,2023-11-30,1,Online,4203.1,11
17553,456,50,2024-02-14,4,Loja Física,14220.72,02
17554,399,4,2023-03-22,4,Loja Física,681.88,03
17555,719,92,2022-11-22,2,Online,4757.1,11
17556,946,52,2024-04-12,3,Loja Física,10116.09,04
17557,231,31,2022-11-24,4,Loja Física,16166.52,11
17558,534,87,2022-07-22,4,Loja Física,19945.88,07
17559,402,78,2022-07-21,3,Loja Física,13278.84,07
17560,592,92,2022-02-20,1,Online,2378.55,02
17561,130,14,2024-04-01,2,Online,5951.98,04
17562,292,1,2023-05-21,2,Loja Física,3265.22,05
17563,276,43,2023-05-26,1,Online,3515.97,05
17564,912,96,2022-02-17,3,Online,1285.14,02
17565,835,59,2022-10-09,3,Loja Física,12620.88,10
17566,376,61,2023-03-08,4,Loja Física,19234.04,03
17567,926,41,2022-05-03,3,Online,7655.28,05
17568,55,18,2022-05-08,2,Online,4534.48,05
17569,578,60,2023-04-09,2,Loja Física,8067.54,04
17570,739,69,2022-06-25,2,Online,5915.26,06
17571,26,79,2023-09-08,3,Loja Física,9987.96,09
17572,441,59,2022-12-01,1,Online,4206.96,12
17573,765,42,2023-08-29,2,Loja Física,6970.66,08
17574,197,80,2023-01-28,2,Loja Física,2270.08,01
17575,642,36,2022-08-31,1,Loja Física,3406.45,08
17576,243,40,2023-08-14,4,Online,3680.2,08
17577,824,30,2022-01-22,3,Online,9847.77,01
17578,724,87,2022-10-19,2,Loja Física,9972.94,10
17579,190,11,2022-01-19,3,Loja Física,8581.92,01
17580,802,25,2023-10-22,2,Online,3550.68,10
17581,738,45,2024-03-13,2,Online,2897.82,03
17582,758,51,2024-05-26,4,Loja Física,9321.36,05
17583,568,43,2023-08-13,1,Online,3515.97,08
17584,567,66,2022-01-05,1,Loja Física,2905.78,01
17585,276,99,2024-07-22,1,Loja Física,4277.48,07
17586,818,47,2023-04-18,4,Loja Física,12864.44,04
17587,409,24,2022-10-19,4,Online,18611.12,10
17588,340,77,2022-05-15,1,Online,4416.77,05
17589,153,37,2024-05-11,3,Loja Física,10259.7,05
17590,565,56,2024-09-17,3,Online,11752.8,09
17591,398,94,2023-02-17,4,Online,1622.92,02
17592,444,75,2022-02-07,3,Loja Física,1543.11,02
17593,623,87,2024-07-06,1,Online,4986.47,07
17594,427,46,2023-07-01,2,Loja Física,1730.82,07
17595,958,28,2024-07-29,3,Loja Física,14935.77,07
17596,487,93,2023-06-25,1,Loja Física,4252.2,06
17597,204,52,2022-02-10,1,Loja Física,3372.03,02
17598,112,15,2022-12-12,1,Online,2946.66,12
17599,325,45,2023-10-23,3,Online,4346.73,10
17600,959,58,2022-01-17,2,Loja Física,7056.46,01
17601,258,67,2022-03-13,3,Online,4372.08,03
17602,950,73,2023-04-27,1,Online,255.54,04
17603,528,72,2022-04-08,1,Loja Física,354.75,04
17604,951,97,2024-04-29,1,Loja Física,4879.18,04
17605,350,98,2024-04-01,4,Online,16412.68,04
17606,939,73,2023-03-02,3,Online,766.62,03
17607,957,81,2024-01-11,2,Loja Física,8657.36,01
17608,678,41,2022-11-05,3,Loja Física,7655.28,11
17609,813,65,2022-10-09,1,Loja Física,853.09,10
17610,894,40,2022-11-21,1,Online,920.05,11
17611,435,5,2024-02-11,4,Online,15381.32,02
17612,426,94,2022-12-21,1,Loja Física,405.73,12
17613,280,75,2023-02-14,3,Online,1543.11,02
17614,371,28,2022-03-23,3,Online,14935.77,03
17615,670,38,2023-07-24,3,Online,5784.9,07
17616,933,81,2024-03-04,1,Online,4328.68,03
17617,249,87,2022-11-17,4,Loja Física,19945.88,11
17618,891,18,2023-05-21,3,Online,6801.72,05
17619,181,37,2023-09-20,2,Online,6839.8,09
17620,703,27,2022-02-18,2,Loja Física,2274.04,02
17621,999,25,2023-02-07,2,Loja Física,35506.8,02
17622,651,69,2022-11-02,3,Loja Física,8872.89,11
17623,78,83,2023-12-15,4,Loja Física,4254.4,12
17624,919,27,2023-04-11,1,Loja Física,1137.02,04
17625,885,77,2023-05-21,4,Online,17667.08,05
17626,336,54,2024-05-19,1,Online,931.67,05
17627,50,7,2023-10-19,1,Online,3835.28,10
17628,85,90,2024-09-17,1,Loja Física,3150.89,09
17629,695,78,2024-07-21,1,Loja Física,4426.28,07
17630,695,27,2022-05-05,3,Online,3411.06,05
17631,4,59,2024-05-13,2,Loja Física,8413.92,05
17632,993,72,2023-01-18,3,Loja Física,1064.25,01
17633,950,31,2024-08-18,4,Online,16166.52,08
17634,317,99,2023-09-25,1,Online,4277.48,09
17635,111,91,2022-04-16,3,Online,14608.71,04
17636,334,68,2022-01-30,3,Loja Física,13843.23,01
17637,851,4,2022-08-18,3,Online,511.41,08
17638,763,18,2022-02-18,1,Loja Física,2267.24,02
17639,133,63,2024-04-25,1,Online,2493.63,04
17640,612,87,2022-01-11,1,Online,4986.47,01
17641,991,96,2022-05-23,3,Online,1285.14,05
17642,914,76,2022-04-18,3,Online,9220.65,04
17643,684,52,2022-11-27,4,Online,13488.12,11
17644,799,84,2024-06-01,2,Online,7426.78,06
17645,119,63,2023-12-06,2,Loja Física,4987.26,12
17646,350,45,2024-01-12,1,Loja Física,1448.91,01
17647,917,12,2023-03-23,2,Loja Física,6321.22,03
17648,687,8,2022-08-20,1,Loja Física,290.8,08
17649,542,22,2022-06-24,1,Loja Física,3024.57,06
17650,55,91,2022-04-01,3,Loja Física,14608.71,04
17651,361,41,2022-07-15,2,Loja Física,5103.52,07
17652,708,41,2024-01-12,4,Online,10207.04,01
17653,453,81,2024-07-12,1,Online,4328.68,07
17654,553,57,2024-04-11,1,Loja Física,3087.52,04
17655,685,32,2023-01-13,4,Loja Física,14415.96,01
17656,330,97,2024-04-15,2,Online,9758.36,04
17657,219,95,2024-07-13,4,Loja Física,6971.48,07
17658,208,55,2023-07-05,2,Loja Física,387.62,07
17659,670,6,2022-01-06,2,Online,6312.68,01
17660,845,39,2024-08-14,2,Online,9428.58,08
17661,740,9,2023-12-06,2,Loja Física,8403.78,12
17662,85,32,2024-06-07,2,Loja Física,7207.98,06
17663,685,36,2022-02-23,2,Online,6812.9,02
17664,245,16,2022-09-23,1,Online,4954.33,09
17665,872,12,2024-06-23,3,Loja Física,9481.83,06
17666,685,41,2024-03-14,1,Online,2551.76,03
17667,335,67,2022-02-14,1,Loja Física,1457.36,02
17668,212,58,2022-04-24,4,Loja Física,14112.92,04
17669,596,91,2022-02-19,3,Online,14608.71,02
17670,685,91,2024-08-27,3,Online,14608.71,08
17671,183,9,2022-11-08,3,Loja Física,12605.67,11
17672,955,17,2022-03-18,2,Online,7615.96,03
17673,133,5,2022-09-28,2,Loja Física,7690.66,09
17674,892,26,2022-12-04,2,Online,5371.24,12
17675,800,85,2023-12-06,1,Online,1503.95,12
17676,774,1,2023-09-20,3,Loja Física,4897.83,09
17677,350,1,2024-03-21,3,Loja Física,4897.83,03
17678,282,35,2024-04-11,1,Loja Física,2328.35,04
17679,293,9,2023-01-24,2,Loja Física,8403.78,01
17680,269,87,2022-10-04,4,Online,19945.88,10
17681,861,38,2023-12-17,3,Loja Física,5784.9,12
17682,197,4,2022-06-24,1,Online,170.47,06
17683,537,52,2024-08-05,2,Loja Física,6744.06,08
17684,653,19,2022-05-22,1,Online,3566.25,05
17685,984,5,2023-08-21,4,Online,15381.32,08
17686,735,92,2023-04-17,4,Online,9514.2,04
17687,20,48,2022-05-03,2,Loja Física,6073.16,05
17688,759,87,2022-05-10,1,Online,4986.47,05
17689,840,63,2022-11-23,2,Loja Física,4987.26,11
17690,956,38,2024-06-01,1,Loja Física,1928.3,06
17691,713,52,2022-06-01,1,Online,3372.03,06
17692,405,87,2024-02-11,4,Loja Física,19945.88,02
17693,115,46,2023-08-22,1,Online,865.41,08
17694,895,82,2024-06-28,1,Online,4441.86,06
17695,701,93,2024-05-20,4,Loja Física,17008.8,05
17696,980,92,2024-09-16,3,Loja Física,7135.65,09
17697,975,9,2024-07-05,3,Loja Física,12605.67,07
17698,26,50,2023-02-28,3,Online,10665.54,02
17699,566,74,2023-10-15,3,Online,6523.02,10
17700,682,66,2023-04-03,1,Loja Física,2905.78,04
17701,395,77,2023-11-16,3,Loja Física,13250.31,11
17702,933,38,2022-05-06,3,Online,5784.9,05
17703,381,27,2023-06-19,1,Loja Física,1137.02,06
17704,523,20,2023-06-25,3,Loja Física,6021.69,06
17705,539,62,2022-09-04,3,Online,8178.24,09
17706,862,74,2023-08-15,2,Loja Física,4348.68,08
17707,83,16,2023-05-05,3,Online,14862.99,05
17708,802,79,2023-11-09,2,Online,6658.64,11
17709,550,13,2023-05-17,3,Loja Física,13007.16,05
17710,445,20,2024-09-26,1,Online,2007.23,09
17711,87,24,2022-10-15,3,Loja Física,13958.34,10
17712,949,50,2022-11-26,4,Online,14220.72,11
17713,833,7,2024-03-02,1,Online,3835.28,03
17714,387,87,2024-01-19,3,Loja Física,14959.41,01
17715,963,88,2023-05-10,3,Online,741.39,05
17716,668,29,2022-08-20,1,Loja Física,4907.48,08
17717,398,5,2022-04-05,4,Online,15381.32,04
17718,820,35,2022-09-28,1,Loja Física,2328.35,09
17719,286,65,2024-02-24,4,Loja Física,3412.36,02
17720,698,82,2022-10-31,1,Online,4441.86,10
17721,694,70,2023-12-30,1,Online,3004.92,12
17722,965,87,2022-03-26,2,Loja Física,9972.94,03
17723,369,74,2022-12-28,2,Online,4348.68,12
17724,655,7,2023-07-26,1,Loja Física,3835.28,07
17725,422,44,2024-05-05,2,Loja Física,6556.66,05
17726,718,72,2024-06-12,3,Online,1064.25,06
17727,654,13,2022-09-06,3,Loja Física,13007.16,09
17728,697,94,2023-11-07,3,Loja Física,1217.19,11
17729,443,82,2023-10-25,2,Online,88837.2,10
17730,753,78,2024-01-23,2,Loja Física,8852.56,01
17731,520,75,2024-05-26,3,Loja Física,1543.11,05
17732,584,38,2022-07-30,1,Loja Física,1928.3,07
17733,915,13,2023-12-13,3,Online,13007.16,12
17734,288,54,2022-03-21,2,Online,1863.34,03
17735,95,44,2022-03-18,4,Online,13113.32,03
17736,669,97,2024-09-22,3,Online,14637.54,09
17737,41,13,2023-05-22,3,Loja Física,13007.16,05
17738,331,25,2022-03-03,2,Loja Física,3550.68,03
17739,813,24,2022-08-06,2,Loja Física,9305.56,08
17740,781,29,2022-01-14,2,Loja Física,9814.96,01
17741,155,70,2023-11-18,2,Online,6009.84,11
17742,504,18,2022-08-10,3,Loja Física,6801.72,08
17743,275,92,2023-04-25,2,Loja Física,4757.1,04
17744,666,5,2024-04-18,4,Online,15381.32,04
17745,565,18,2023-01-30,1,Online,2267.24,01
17746,179,63,2022-07-12,2,Loja Física,4987.26,07
17747,933,37,2023-05-15,2,Loja Física,6839.8,05
17748,752,71,2022-04-18,3,Loja Física,5517.39,04
17749,137,55,2022-12-15,1,Loja Física,193.81,12
17750,767,73,2022-08-02,1,Online,255.54,08
17751,988,99,2024-04-13,1,Online,4277.48,04
17752,736,12,2023-08-28,2,Loja Física,6321.22,08
17753,180,52,2024-02-19,3,Online,10116.09,02
17754,182,57,2023-06-25,3,Loja Física,9262.56,06
17755,259,46,2023-06-11,2,Loja Física,1730.82,06
17756,243,44,2024-05-29,1,Loja Física,3278.33,05
17757,96,24,2022-11-17,1,Loja Física,4652.78,11
17758,197,9,2024-02-18,3,Online,12605.67,02
17759,904,12,2024-08-25,4,Loja Física,12642.44,08
17760,526,9,2022-11-16,2,Online,8403.78,11
17761,632,22,2023-12-27,4,Loja Física,12098.28,12
17762,387,17,2023-04-10,4,Online,15231.92,04
17763,408,33,2023-11-03,1,Loja Física,3006.48,11
17764,269,47,2022-06-07,4,Online,12864.44,06
17765,171,88,2024-05-18,2,Loja Física,494.26,05
17766,925,15,2023-06-01,3,Loja Física,8839.98,06
17767,584,93,2022-04-19,2,Loja Física,8504.4,04
17768,691,96,2024-07-25,2,Online,856.76,07
17769,170,33,2022-05-14,2,Online,6012.96,05
17770,159,93,2022-08-13,2,Online,8504.4,08
17771,509,15,2024-07-27,4,Loja Física,11786.64,07
17772,447,27,2023-01-08,1,Loja Física,1137.02,01
17773,666,98,2023-01-30,3,Online,12309.51,01
17774,914,61,2024-09-25,1,Loja Física,4808.51,09
